Dataset ID,Scenario ID,Scenario Type,Listing ID,Seller ID,Brand,Model,Product Name,Title,Description,Price,Marketplace Average Price,Price Deviation Percentage,Seller Rating,Seller Total Listings,Seller Violation Count,Duplicate Image,Duplicate Title,Image Match Category,AI Image Detected,Keyword Stuffing,Suspicious Word,Profanity,Adult Content,Illegal Product,Counterfeit,Category Mismatch,Title Description Mismatch,Spam Behavior,Risk Score,Risk Band,Confidence Score,Expected Result,Ground Truth,Reason,Business Rule,Acceptance Criteria,Created Date,Version,Remarks,__source_sheet__,is_intentional_null,Title_clean,Title_has_emoji,Description_clean,Description_has_emoji,Title_length,Description_length,Duplicate Image_flag,Duplicate Title_flag,Image Match Category_flag,AI Image Detected_flag,Keyword Stuffing_flag,Suspicious Word_flag,Profanity_flag,Adult Content_flag,Illegal Product_flag,Counterfeit_flag,Category Mismatch_flag,Title Description Mismatch_flag,Spam Behavior_flag,Category_Accessories,Category_Automotive Parts,Category_Books,Category_Camera,Category_Collectibles,Category_Computer,Category_Electronics,Category_Fashion,Category_Furniture,Category_Gaming,Category_Home Appliances,Category_Laptop,Category_Mobile Phone,Category_Musical Instruments,Category_Others,Category_Sports,Category_Stationery,Category_Tablet,Category_UnknownCategoryXYZ,Subcategory_Action Camera,Subcategory_Action Figure,Subcategory_Air Fryer,Subcategory_Alloy Wheel,Subcategory_Badminton Racket,Subcategory_Bag,Subcategory_Bed Frame,Subcategory_Belt,Subcategory_Bicycle,Subcategory_Bluetooth Speaker,Subcategory_Bookshelf,Subcategory_Brake Pad,Subcategory_Car Battery,Subcategory_Children Book,Subcategory_Chromebook,Subcategory_Coin,Subcategory_Comic,Subcategory_Console,Subcategory_Controller,Subcategory_DSLR,Subcategory_Desktop PC,Subcategory_Dining Table,Subcategory_Drone,Subcategory_Drum Set,Subcategory_Dumbbell Set,Subcategory_E-Reader,Subcategory_Engine Oil,Subcategory_Eraser,Subcategory_Feature Phone,Subcategory_Football,Subcategory_Game Disc,Subcategory_Gaming Chair,Subcategory_Gaming Headset,Subcategory_Gaming Laptop,Subcategory_Graphics Card,Subcategory_Guitar,Subcategory_Handmade,Subcategory_Headphones,Subcategory_Jacket,Subcategory_Jewelry,Subcategory_Keyboard,Subcategory_Keyboard Piano,Subcategory_Lens,Subcategory_MacBook,Subcategory_Men Shirt,Subcategory_Microwave,Subcategory_Mirrorless,Subcategory_Miscellaneous,Subcategory_Monitor,Subcategory_Mouse,Subcategory_Novel,Subcategory_Office Chair,Subcategory_Paper Clip,Subcategory_Pencil,Subcategory_Pet Supplies,Subcategory_Phone Case,Subcategory_Plant,Subcategory_Plastic Spoon,Subcategory_Power Bank,Subcategory_RAM,Subcategory_Refrigerator,Subcategory_Router,Subcategory_Rubber Band,Subcategory_Self-Help,Subcategory_Smartphone,Subcategory_Smartwatch,Subcategory_Sneakers,Subcategory_Sofa,Subcategory_Stamp,Subcategory_Sunglasses,Subcategory_Tablet,Subcategory_Textbook,Subcategory_Ticket,Subcategory_Tire,Subcategory_Trading Card,Subcategory_Treadmill,Subcategory_Tripod,Subcategory_Ukulele,Subcategory_Ultrabook,Subcategory_Vacuum Cleaner,Subcategory_Vinyl Record,Subcategory_Violin,Subcategory_Wallet,Subcategory_Wardrobe,Subcategory_Washing Machine,Subcategory_Watch,Subcategory_Women Dress,Subcategory_Yoga Mat,Condition_Fair,Condition_Good,Condition_Like New,Condition_New,Condition_Poor,Image Quality_Blurry,Image Quality_High,Image Quality_Low,Image Quality_Medium,ai_category,ai_risk_level,ai_status,text_full
DS024203,SC024203,EDGE,LST-024203,SEL-02742,Sony PlayStation,Switch OLED,Sony PlayStation Switch OLED,Sony PlayStation Switch OLED Gaming Chair - Like New condition for sale,Selling Sony PlayStation Switch OLED Gaming Chair. Condition: Like New. fast shipping.,4085.36,4210,-2.96,0.0,0,32,No,No,Yes,No,No,No,No,No,No,No,No,No,No,56,Medium Risk,0.61,REVIEW,EDGE_CASE,Cold-start seller with no listing or rating history.,BR000,AC001,2025-12-19 08:18:34,1.0,UAT record — auto-generated for uat use,6_UAT_Dataset,True,Sony PlayStation Switch OLED Gaming Chair - Like New condition for sale,0,Selling Sony PlayStation Switch OLED Gaming Chair. Condition: Like New. fast shipping.,0,71,86,0,0,1,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,NORMAL,LOW,APPROVED,Sony PlayStation Switch OLED Gaming Chair - Like New condition for sale Selling Sony PlayStation Switch OLED Gaming Chair. Condition: Like New. fast shipping.
DS024204,SC024204,FRAUD,LST-024204,SEL-00311,Hot Toys,Limited Ed.,Hot Toys Limited Ed.,ขาย Hot Toys Limited Ed. Trading Card สภาพมือสองดีมาก ราคาเป็นกันเอง,ขา่ย Hot Toys Limited Ed. Trading Card สภาพมือสองดีมาก จำเป็นต้องขาย สนใจทักแชทได้เลยค่ะ,2296.53,25530,-91.0,1.0,55,0,No,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,94,Critical,0.96,REJECT,FRAUD,"Combination of very low price, low seller rating, and prior violations indicates fraud.",BR003,AC001,2026-07-11 11:54:13,1.0,UAT record — auto-generated for uat use,6_UAT_Dataset,False,ขาย Hot Toys Limited Ed. Trading Card สภาพมือสองดีมาก ราคาเป็นกันเอง,0,ขา่ย Hot Toys Limited Ed. Trading Card สภาพมือสองดีมาก จำเป็นต้องขาย สนใจทักแชทได้เลยค่ะ,0,68,88,0,0,1,0,0,1,0,0,0,0,0,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,NORMAL,LOW,APPROVED,ขาย Hot Toys Limited Ed. Trading Card สภาพมือสองดีมาก ราคาเป็นกันเอง ขา่ย Hot Toys Limited Ed. Trading Card สภาพมือสองดีมาก จำเป็นต้องขาย สนใจทักแชทได้เลยค่ะ
DS024205,SC024205,EDGE,LST-024205,SEL-01382,Funko,Limited Ed.,Funko Limited Ed.,ขาย Funko Limited Ed. Trading Card Fair ถูกๆ BNIB,"Selling Funko Limited Ed. มือสอง เจ้าของขายเอง, trusted seller ปกศ",18449.05,17030,8.33,0.0,0,1,No,No,Yes,No,No,No,No,No,No,No,No,No,No,52,Medium Risk,0.66,REVIEW,EDGE_CASE,Cold-start seller with no listing or rating history.,BR000,AC001,2025-01-10 19:28:32,1.0,UAT record — auto-generated for uat use,6_UAT_Dataset,True,ขาย Funko Limited Ed. Trading Card Fair ถูกๆ BNIB,0,"Selling Funko Limited Ed. มือสอง เจ้าของขายเอง, trusted seller ปกศ",0,49,66,0,0,1,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,NORMAL,LOW,APPROVED,"ขาย Funko Limited Ed. Trading Card Fair ถูกๆ BNIB Selling Funko Limited Ed. มือสอง เจ้าของขายเอง, trusted seller ปกศ"
DS024206,SC024206,BOUNDARY,LST-024206,SEL-00886,No Brand,Custom Made,No Brand Custom Made,No Brand Custom Made Miscellaneous - Poor condition for sale,Selling No Brand Custom Made Miscellaneous. Condition: Poor. negotiable price.,772.83,840,-8.0,2.5,18,1,No,No,Yes,No,No,No,No,No,No,No,No,No,No,52,Medium Risk,0.83,REVIEW,BOUNDARY,Seller rating sits exactly at the minimum acceptable threshold (2.5).,BR002,AC001,2025-02-28 19:09:50,1.0,UAT record — auto-generated for uat use,6_UAT_Dataset,False,No Brand Custom Made Miscellaneous - Poor condition for sale,0,Selling No Brand Custom Made Miscellaneous. Condition: Poor. negotiable price.,0,60,78,0,0,1,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,NORMAL,LOW,APPROVED,No Brand Custom Made Miscellaneous - Poor condition for sale Selling No Brand Custom Made Miscellaneous. Condition: Poor. negotiable price.
DS024207,SC024207,DESCRIPTION_ANOMALY,LST-024207,SEL-02044,Decathlon,Marin 4,Decathlon Marin 4,ขาย Decathlon Marin 4 Treadmill Good ถูกๆ COD 📱,"Actually this is a Bridgestone product, not Decathlon. fast shipping.",21179.02,24790,-14.57,4.1,451,2,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,80,High Risk,0.9,REVIEW,MISLEADING_DESCRIPTION,Title advertises Decathlon Marin 4 but description references Bridgestone (BR005).,BR005,AC001,2025-10-14 13:24:37,1.0,UAT record — auto-generated for uat use,6_UAT_Dataset,False,ขาย Decathlon Marin 4 Treadmill Good ถูกๆ COD,1,"Actually this is a Bridgestone product, not Decathlon. fast shipping.",0,45,69,0,0,1,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,NORMAL,LOW,APPROVED,"ขาย Decathlon Marin 4 Treadmill Good ถูกๆ COD Actually this is a Bridgestone product, not Decathlon. fast shipping."
DS024208,SC024208,SPAM,LST-024208,SEL-00084,Razer,Switch OLED,Razer Switch OLED,ขาย Razer Switch OLED Controller สภาพใหม่ ราคาเป็นกันเอง,ขาย Razer Switch OLED Controller สภาพใหม่ ของแท้ 100% สนใจทักแชทได้เลยค่ะ,9911.33,10760,-7.89,3.1,293,1,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,66,Medium Risk,0.88,REVIEW,SPAM,Seller posted 100 listings within a 10-minute window (BR011).,BR011,AC001,2025-05-25 20:26:37,1.0,UAT record — auto-generated for uat use,6_UAT_Dataset,False,ขาย Razer Switch OLED Controller สภาพใหม่ ราคาเป็นกันเอง,0,ขาย Razer Switch OLED Controller สภาพใหม่ ของแท้ 100% สนใจทักแชทได้เลยค่ะ,0,56,73,0,0,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,NORMAL,LOW,APPROVED,ขาย Razer Switch OLED Controller สภาพใหม่ ราคาเป็นกันเอง ขาย Razer Switch OLED Controller สภาพใหม่ ของแท้ 100% สนใจทักแชทได้เลยค่ะ
DS024209,SC024209,IMAGE_ANOMALY,LST-024209,SEL-01777,SE-ED,Special Edition,SE-ED Special Edition,ขา่ย SE-ED Special Edition Textbook Good ถูกๆ BNIB,"Selling SE-ED Special Edition มือสอง ใช้งานน้อย, negotiable price ORI",555.37,590,-5.87,4.2,9,0,No,No,Yes,No,No,No,No,No,No,No,No,No,No,41,Low Risk,0.8,REVIEW,SUSPICIOUS_IMAGE,"Image flagged as stock image, requires manual review (BR012).",BR012,AC001,2026-02-03 10:07:50,1.0,UAT record — auto-generated for uat use,6_UAT_Dataset,False,ขา่ย SE-ED Special Edition Textbook Good ถูกๆ BNIB,0,"Selling SE-ED Special Edition มือสอง ใช้งานน้อย, negotiable price ORI",0,50,69,0,0,1,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,NORMAL,LOW,APPROVED,"ขา่ย SE-ED Special Edition Textbook Good ถูกๆ BNIB Selling SE-ED Special Edition มือสอง ใช้งานน้อย, negotiable price ORI"
DS024210,SC024210,BOUNDARY,LST-024210,SEL-01452,Marvel Legends,Rare Holo,Marvel Legends Rare Holo,ขาย Marvel Legends Rare Holo Vinyl Record Good ถูกๆ LN,"Selling Marvel Legends Rare Holo มือสอง นัดรับได้ที่ BTS, no scratches ORI",7401.0,24670,-70.0,4.1,44,1,No,No,Yes,No,No,No,No,No,No,No,No,No,No,46,Low Risk,0.76,REVIEW,BOUNDARY,Price sits exactly at the low-deviation threshold (30% of average).,BR002,AC001,2026-05-18 06:36:07,1.0,UAT record — auto-generated for uat use,6_UAT_Dataset,False,ขาย Marvel Legends Rare Holo Vinyl Record Good ถูกๆ LN,0,"Selling Marvel Legends Rare Holo มือสอง นัดรับได้ที่ BTS, no scratches ORI",0,54,74,0,0,1,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,NORMAL,LOW,APPROVED,"ขาย Marvel Legends Rare Holo Vinyl Record Good ถูกๆ LN Selling Marvel Legends Rare Holo มือสอง นัดรับได้ที่ BTS, no scratches ORI"
DS024211,SC024211,EDGE,LST-024211,SEL-00945,GoPro,A7 III,GoPro A7 III,X,Selling GoPro A7 III Tripod. Condition: Like New. self pick up available.,76557.5,75320,1.64,3.4,62,0,No,No,Yes,No,No,No,No,No,No,No,No,No,No,43,Low Risk,0.6,REVIEW,EDGE_CASE,"Title is a single character, far below expected length.",BR000,AC001,2025-12-29 05:43:43,1.0,UAT record — auto-generated for uat use,6_UAT_Dataset,True,X,0,Selling GoPro A7 III Tripod. Condition: Like New. self pick up available.,0,1,73,0,0,1,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,NORMAL,LOW,APPROVED,X Selling GoPro A7 III Tripod. Condition: Like New. self pick up available.
DS024212,SC024212,NORMAL,LST-024212,SEL-01909,Index Living Mall,Oslo Series,Index Living Mall Oslo Series,ขาย Index Living Mall Oslo Series Wardrobe สภาพไม่ดี ราคาเป็นกันเอง,ขาย Index Living Mall Oslo Series Wardrobe สภาพไม่ดี จำเป็นต้องขาย สนใจทักแชทได้เลยค่ะ,10144.1,11790,-13.96,4.3,398,2,No,No,Yes,No,No,No,No,No,No,No,No,No,No,0,Normal,0.88,PASS,NORMAL,Listing appears consistent with normal marketplace behavior.,BR000,AC001,2025-05-16 14:37:00,1.0,UAT record — auto-generated for uat use,6_UAT_Dataset,False,ขาย Index Living Mall Oslo Series Wardrobe สภาพไม่ดี ราคาเป็นกันเอง,0,ขาย Index Living Mall Oslo Series Wardrobe สภาพไม่ดี จำเป็นต้องขาย สนใจทักแชทได้เลยค่ะ,0,67,86,0,0,1,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,NORMAL,LOW,APPROVED,ขาย Index Living Mall Oslo Series Wardrobe สภาพไม่ดี ราคาเป็นกันเอง ขาย Index Living Mall Oslo Series Wardrobe สภาพไม่ดี จำเป็นต้องขาย สนใจทักแชทได้เลยค่ะ
DS024213,SC024213,HIGH_RISK,LST-024213,SEL-01288,Generic,Set of 3,Generic Set of 3,Generic Set of 3 Pet Supplies - Good condition for sale ✨ 🔥 ‼️,Selling Generic Set of 3 Pet Supplies. Condition: Good. trusted seller.,51.01,310,-83.54,3.1,34,18,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,87,High Risk,0.99,REJECT,HIGH_RISK,"Multiple independent risk signals co-occur: prior violations, duplicate image, low price.",BR011,AC001,2025-05-15 09:43:46,1.0,UAT record — auto-generated for uat use,6_UAT_Dataset,False,Generic Set of 3 Pet Supplies - Good condition for sale ‼️,1,Selling Generic Set of 3 Pet Supplies. Condition: Good. trusted seller.,0,58,71,1,0,1,0,0,1,0,0,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,NORMAL,LOW,APPROVED,Generic Set of 3 Pet Supplies - Good condition for sale ‼️ Selling Generic Set of 3 Pet Supplies. Condition: Good. trusted seller.
